geo;date;values
Espagne;2016-05-01;99,8184500170203
France;2016-05-01;101,5213770127707
Italie;2016-05-01;100,3378378378378
Zone Euro;2016-06-01;102,8245847981574
Allemagne;2016-06-01;102,9850746268657
Espagne;2016-06-01;99,8297968909565
France;2016-06-01;101,5324819544697
Italie;2016-06-01;100,4504504504504
Zone Euro;2016-07-01;103,0670384289005
Allemagne;2016-07-01;103,1415503129514
Espagne;2016-07-01;99,7730625212754
France;2016-07-01;101,5546918378678
Italie;2016-07-01;100,3378378378378
Zone Euro;2016-08-01;103,1761425627349
Allemagne;2016-08-01;103,3100625902744
Espagne;2016-08-01;99,7844093952116
France;2016-08-01;101,5880066629650
Italie;2016-08-01;100,3378378378378
Zone Euro;2016-09-01;103,2973693781064
Allemagne;2016-09-01;103,4785748675975
Espagne;2016-09-01;99,8184500170203
France;2016-09-01;101,6102165463631
Italie;2016-09-01;100,3378378378378
Zone Euro;2016-10-01;103,3943508304037
Allemagne;2016-10-01;103,6470871449206
Espagne;2016-10-01;99,7844093952116
France;2016-10-01;101,6102165463631
Italie;2016-10-01;100,2252252252252
Zone Euro;2016-11-01;103,4913322827009
Allemagne;2016-11-01;103,7915262397689
Espagne;2016-11-01;99,8071031430841
France;2016-11-01;101,6324264297613
Italie;2016-11-01;100,2252252252252
Zone Euro;2016-12-01;103,5640683719239
Allemagne;2016-12-01;103,9239287433799
Espagne;2016-12-01;99,8071031430841
France;2016-12-01;101,6435313714603
Italie;2016-12-01;100,3378378378378
Zone Euro;2017-01-01;103,6731725057583
Allemagne;2017-01-01;104,1405873856524
Espagne;2017-01-01;99,8411437648928
France;2017-01-01;101,5880066629650
Italie;2017-01-01;100,3378378378378
Zone Euro;2017-02-01;103,7822766395927
Allemagne;2017-02-01;104,2729898892634
Espagne;2017-02-01;99,8751843867015
France;2017-02-01;101,6213214880622
Italie;2017-02-01;100,3378378378378
Zone Euro;2017-03-01;103,8550127288156
Allemagne;2017-03-01;104,3933558016370
Espagne;2017-03-01;99,9319187563826
France;2017-03-01;101,6324264297613
Italie;2017-03-01;100,4504504504504
Zone Euro;2017-04-01;103,9762395441872
Allemagne;2017-04-01;104,5739046701974
Espagne;2017-04-01;99,9886531260638
France;2017-04-01;101,6990560799556
Italie;2017-04-01;100,4504504504504
Zone Euro;2017-05-01;104,0610983149473
Allemagne;2017-05-01;104,7183437650457
Espagne;2017-05-01;100,0567343696812
France;2017-05-01;101,7212659633537
Italie;2017-05-01;100,5630630630631
Zone Euro;2017-06-01;104,1580797672445
Allemagne;2017-06-01;104,8266730861820
Espagne;2017-06-01;100,1361624872348
France;2017-06-01;101,7323709050527
Italie;2017-06-01;100,5630630630631
Zone Euro;2017-07-01;104,3520426718390
Allemagne;2017-07-01;104,9590755897930
Espagne;2017-07-01;100,2042437308522
France;2017-07-01;101,7323709050527
Italie;2017-07-01;100,4504504504504
Zone Euro;2017-08-01;104,4247787610620
Allemagne;2017-08-01;105,0553683196919
Espagne;2017-08-01;100,2723249744695
France;2017-08-01;101,7545807884509
Italie;2017-08-01;100,4504504504504
Zone Euro;2017-09-01;104,5096375318221
Allemagne;2017-09-01;105,1636976408281
Espagne;2017-09-01;100,3630999659594
France;2017-09-01;101,7656857301499
Italie;2017-09-01;100,5630630630631
Zone Euro;2017-10-01;104,6187416656564
Allemagne;2017-10-01;105,3201733269138
Espagne;2017-10-01;100,4765687053217
France;2017-10-01;101,8101054969462
Italie;2017-10-01;100,5630630630631
Zone Euro;2017-11-01;104,7036004364165
Allemagne;2017-11-01;105,4646124217622
Espagne;2017-11-01;100,5900374446840
France;2017-11-01;101,8434203220433
Italie;2017-11-01;100,6756756756757
Zone Euro;2017-12-01;104,7884592071766
Allemagne;2017-12-01;105,6090515166105
Espagne;2017-12-01;100,6808124361738
France;2017-12-01;101,8545252637424
Italie;2017-12-01;100,6756756756757
Zone Euro;2018-01-01;105,0187901563826
Allemagne;2018-01-01;105,9821858449687
Espagne;2018-01-01;100,7942811755361
France;2018-01-01;101,9322598556358
Italie;2018-01-01;100,6756756756757
Zone Euro;2018-02-01;105,1521396532913
Allemagne;2018-02-01;106,1145883485797
Espagne;2018-02-01;100,8850561670260
France;2018-02-01;102,0877290394225
Italie;2018-02-01;100,6756756756757
Zone Euro;2018-03-01;105,2491211055886
Allemagne;2018-03-01;106,2349542609533
Espagne;2018-03-01;101,0212186542607
France;2018-03-01;102,1099389228207
Italie;2018-03-01;100,7882882882883
Zone Euro;2018-04-01;105,3461025578858
Allemagne;2018-04-01;106,3673567645643
Espagne;2018-04-01;101,1460342675593
France;2018-04-01;102,1432537479178
Italie;2018-04-01;100,7882882882883
Zone Euro;2018-05-01;105,4673293732574
Allemagne;2018-05-01;106,5117958594126
Espagne;2018-05-01;101,2821967547941
France;2018-05-01;102,2209883398112
Italie;2018-05-01;100,7882882882883
Zone Euro;2018-06-01;105,2976118317372
Allemagne;2018-06-01;106,6441983630236
Espagne;2018-06-01;101,3843186202201
France;2018-06-01;101,0660744031094
Italie;2018-06-01;100,9009009009009
Zone Euro;2018-07-01;105,5521881440175
Allemagne;2018-07-01;106,7886374578719
Espagne;2018-07-01;101,5091342335187
France;2018-07-01;100,9994447529151
Italie;2018-07-01;100,9009009009009
Zone Euro;2018-08-01;105,6370469147776
Allemagne;2018-08-01;106,9210399614829
Espagne;2018-08-01;101,6226029728810
France;2018-08-01;100,8995002776235
Italie;2018-08-01;100,9009009009009
Zone Euro;2018-09-01;105,7340283670748
Allemagne;2018-09-01;107,0173326913818
Espagne;2018-09-01;101,7474185861795
France;2018-09-01;100,9217101610217
Italie;2018-09-01;101,0135135135135
Zone Euro;2018-10-01;105,8673778639835
Allemagne;2018-10-01;107,1497351949928
Espagne;2018-10-01;101,9176216952230
France;2018-10-01;101,0327595780122
Italie;2018-10-01;101,0135135135135
Zone Euro;2018-11-01;105,9522366347436
Allemagne;2018-11-01;107,2701011073664
Espagne;2018-11-01;102,0878248042664
France;2018-11-01;101,0549694614103
Italie;2018-11-01;101,1261261261261
Zone Euro;2018-12-01;106,0370954055037
Allemagne;2018-12-01;107,3784304285027
Espagne;2018-12-01;102,1899466696925
France;2018-12-01;101,0993892282066
Italie;2018-12-01;101,1261261261261
Zone Euro;2019-01-01;106,1825675839496
Allemagne;2019-01-01;107,5830524795378
Espagne;2019-01-01;102,3488029047997
France;2019-01-01;101,1771238201000
Italie;2019-01-01;101,0135135135135
Zone Euro;2019-02-01;106,4007758516184
Allemagne;2019-02-01;107,7274915743861
Espagne;2019-02-01;102,5076591399070
France;2019-02-01;101,6879511382565
Italie;2019-02-01;101,1261261261261
Zone Euro;2019-03-01;106,4856346223785
Allemagne;2019-03-01;107,8117477130477
Espagne;2019-03-01;102,6211278792693
France;2019-03-01;101,7323709050527
Italie;2019-03-01;101,1261261261261
Zone Euro;2019-04-01;106,6189841192872
Allemagne;2019-04-01;107,9802599903707
Espagne;2019-04-01;102,7459434925678
France;2019-04-01;101,8434203220433
Italie;2019-04-01;101,1261261261261
Zone Euro;2019-05-01;106,7038428900473
Allemagne;2019-05-01;108,0885893115070
Espagne;2019-05-01;102,8594122319301
France;2019-05-01;101,8434203220433
Italie;2019-05-01;101,0135135135135
Zone Euro;2019-06-01;106,8129470238817
Allemagne;2019-06-01;108,2209918151180
Espagne;2019-06-01;102,9842278452286
France;2019-06-01;101,8878400888395
Italie;2019-06-01;101,0135135135135
Zone Euro;2019-07-01;107,1160140623106
Allemagne;2019-07-01;108,3533943187289
Espagne;2019-07-01;103,1203903324634
France;2019-07-01;101,9433647973348
Italie;2019-07-01;101,1261261261261
Zone Euro;2019-08-01;107,2008728330707
Allemagne;2019-08-01;108,4256138661531
Espagne;2019-08-01;103,2111653239533
France;2019-08-01;102,0099944475292
Italie;2019-08-01;101,2387387387387
Zone Euro;2019-09-01;107,2978542853679
Allemagne;2019-09-01;108,5459797785267
Espagne;2019-09-01;103,3132871893793
France;2019-09-01;102,0544142143254
Italie;2019-09-01;101,2387387387387
Zone Euro;2019-10-01;107,4312037822766
Allemagne;2019-10-01;108,7265286470872
Espagne;2019-10-01;103,4267559287416
France;2019-10-01;102,1321488062188
Italie;2019-10-01;101,3513513513514
Zone Euro;2019-11-01;107,5039398714996
Allemagne;2019-11-01;108,8468945594608
Espagne;2019-11-01;103,5402246681039
France;2019-11-01;102,1321488062188
Italie;2019-11-01;101,3513513513514
Zone Euro;2019-12-01;107,6009213237968
Allemagne;2019-12-01;108,9672604718344
Espagne;2019-12-01;103,6650402814025
France;2019-12-01;102,1765685730150
Italie;2019-12-01;101,3513513513514
Zone Euro;2020-01-01;107,8191295914656
Allemagne;2020-01-01;109,1718825228695
Espagne;2020-01-01;103,7898558947010
France;2020-01-01;102,2431982232093
Italie;2020-01-01;101,4639639639640
Zone Euro;2020-02-01;107,8918656806886
Allemagne;2020-02-01;109,3042850264805
Espagne;2020-02-01;103,9146715079996
France;2020-02-01;102,2431982232093
Italie;2020-02-01;101,4639639639640
Zone Euro;2020-03-01;108,0009698145230
Allemagne;2020-03-01;109,4607607125662
Espagne;2020-03-01;103,9940996255532
France;2020-03-01;102,2876179900056
Italie;2020-03-01;101,3513513513514
Zone Euro;2020-04-01;108,0615832222088
Allemagne;2020-04-01;109,6051998074145
Espagne;2020-04-01;104,0167933734256
France;2020-04-01;102,2765130483065
Italie;2020-04-01;101,4639639639640
Zone Euro;2020-05-01;108,0615832222088
Allemagne;2020-05-01;109,6653827636014
Espagne;2020-05-01;104,0508339952343
France;2020-05-01;102,1765685730150
Italie;2020-05-01;101,3513513513514
Zone Euro;2020-06-01;108,1464419929688
Allemagne;2020-06-01;109,7857486759750
Espagne;2020-06-01;104,1529558606604
France;2020-06-01;102,1987784564131
Italie;2020-06-01;101,3513513513514
Zone Euro;2020-07-01;108,4373863498606
Allemagne;2020-07-01;109,8700048146365
Espagne;2020-07-01;104,2891183478952
France;2020-07-01;102,2320932815103
Italie;2020-07-01;101,4639639639640
Zone Euro;2020-08-01;108,5222451206207
Allemagne;2020-08-01;109,9662975445354
Espagne;2020-08-01;104,3458527175763
France;2020-08-01;102,2543031649084
Italie;2020-08-01;101,4639639639640
Zone Euro;2020-09-01;108,6071038913808
Allemagne;2020-09-01;110,0625902744343
Espagne;2020-09-01;104,4252808351299
France;2020-09-01;102,2876179900056
Italie;2020-09-01;101,3513513513514
Zone Euro;2020-10-01;108,7283307067523
Allemagne;2020-10-01;110,2070293692826
Espagne;2020-10-01;104,4366277090662
France;2020-10-01;102,3542476401999
Italie;2020-10-01;101,3513513513514
Zone Euro;2020-11-01;108,8010667959753
Allemagne;2020-11-01;110,3273952816562
Espagne;2020-11-01;104,5047089526835
France;2020-11-01;102,3875624652971
Italie;2020-11-01;101,4639639639640
Zone Euro;2020-12-01;108,8859255667354
Allemagne;2020-12-01;110,3875782378430
Espagne;2020-12-01;104,5387495744922
France;2020-12-01;102,4208772903942
Italie;2020-12-01;101,4639639639640
Zone Euro;2021-01-01;109,0192750636441
Allemagne;2021-01-01;110,6042368801156
Espagne;2021-01-01;104,5954839441734
France;2021-01-01;102,4541921154914
Italie;2021-01-01;101,4639639639640
Zone Euro;2021-02-01;109,2374833313129
Allemagne;2021-02-01;110,7366393837265
Espagne;2021-02-01;104,6522183138545
France;2021-02-01;103,1315935591338
Italie;2021-02-01;101,2387387387387
Zone Euro;2021-03-01;109,3344647836101
Allemagne;2021-03-01;110,8931150698122
Espagne;2021-03-01;104,6862589356632
France;2021-03-01;103,1538034425319
Italie;2021-03-01;101,2387387387387
Zone Euro;2021-04-01;109,4314462359074
Allemagne;2021-04-01;110,9894077997111
Espagne;2021-04-01;104,7202995574719
France;2021-04-01;103,2315380344253
Italie;2021-04-01;101,3513513513514
Zone Euro;2021-05-01;109,4920596435932
Allemagne;2021-05-01;111,1218103033221
Espagne;2021-05-01;104,7316464314082
France;2021-05-01;103,1204886174348
Italie;2021-05-01;101,3513513513514
Zone Euro;2021-06-01;109,5284276882046
Allemagne;2021-06-01;111,2060664419836
Espagne;2021-06-01;104,7997276750255
France;2021-06-01;103,1426985008329
Italie;2021-06-01;101,3513513513514
Zone Euro;2021-07-01;109,6375318220390
Allemagne;2021-07-01;111,3264323543573
Espagne;2021-07-01;104,8451151707705
France;2021-07-01;103,2093281510272
Italie;2021-07-01;101,4639639639640
Zone Euro;2021-08-01;109,7708813189478
Allemagne;2021-08-01;111,4467982667309
Espagne;2021-08-01;104,8678089186429
France;2021-08-01;103,3314825097168
Italie;2021-08-01;101,4639639639640
Zone Euro;2021-09-01;109,9042308158565
Allemagne;2021-09-01;111,5671641791045
Espagne;2021-09-01;104,9245432883241
France;2021-09-01;103,3536923931149
Italie;2021-09-01;101,5765765765766
Zone Euro;2021-10-01;110,0254576312280
Allemagne;2021-10-01;111,7356764564275
Espagne;2021-10-01;104,9585839101328
France;2021-10-01;103,3425874514159
Italie;2021-10-01;101,5765765765766
Zone Euro;2021-11-01;110,0375803127652
Allemagne;2021-11-01;111,8319691863264
Espagne;2021-11-01;105,0266651537501
France;2021-11-01;103,1426985008329
Italie;2021-11-01;101,5765765765766
Zone Euro;2021-12-01;110,1466844465996
Allemagne;2021-12-01;111,9162253249880
Espagne;2021-12-01;105,0947463973675
France;2021-12-01;103,1760133259300
Italie;2021-12-01;101,5765765765766
Zone Euro;2022-01-01;110,2800339435083
Allemagne;2022-01-01;112,1569571497352
Espagne;2022-01-01;105,2649495064110
France;2022-01-01;103,1982232093281
Italie;2022-01-01;101,8018018018018
Zone Euro;2022-02-01;110,5103648927143
Allemagne;2022-02-01;112,3375060182956
Espagne;2022-02-01;105,4464994893907
France;2022-02-01;103,5313714602998
Italie;2022-02-01;101,9144144144144
Zone Euro;2022-03-01;110,6800824342345
Allemagne;2022-03-01;112,4939817043813
Espagne;2022-03-01;105,6734369681153
France;2022-03-01;103,5646862853970
Italie;2022-03-01;102,0270270270270
Zone Euro;2022-04-01;110,8497999757546
Allemagne;2022-04-01;112,6745305729417
Espagne;2022-04-01;105,8776806989674
France;2022-04-01;103,6424208772904
Italie;2022-04-01;102,1396396396396
Zone Euro;2022-05-01;111,0801309249606
Allemagne;2022-05-01;112,8911892152143
Espagne;2022-05-01;106,0478838080109
France;2022-05-01;103,7312604108828
Italie;2022-05-01;102,3648648648649
Zone Euro;2022-06-01;111,2619711480179
Allemagne;2022-06-01;113,0476649013000
Espagne;2022-06-01;106,2067400431181
France;2022-06-01;103,7867851193781
Italie;2022-06-01;102,4774774774775
Zone Euro;2022-07-01;111,6377742756698
Allemagne;2022-07-01;113,2402503610977
Espagne;2022-07-01;106,3655962782254
France;2022-07-01;103,8645197112715
Italie;2022-07-01;102,5900900900901
Zone Euro;2022-08-01;111,8074918171900
Allemagne;2022-08-01;113,3726528647087
Espagne;2022-08-01;106,4790650175877
France;2022-08-01;103,9755691282621
Italie;2022-08-01;102,5900900900901
Zone Euro;2022-09-01;112,0135774033216
Allemagne;2022-09-01;113,5532017332691
Espagne;2022-09-01;106,6038806308862
France;2022-09-01;104,0644086618545
Italie;2022-09-01;102,9279279279279
Zone Euro;2022-10-01;112,2196629894533
Allemagne;2022-10-01;113,7457871930669
Espagne;2022-10-01;106,7740837399297
France;2022-10-01;104,1643531371460
Italie;2022-10-01;103,0405405405405
Zone Euro;2022-11-01;112,4378712571221
Allemagne;2022-11-01;113,9504092441021
Espagne;2022-11-01;106,9329399750369
France;2022-11-01;104,2642976124375
Italie;2022-11-01;103,6036036036036
Zone Euro;2022-12-01;112,6318341617166
Allemagne;2022-12-01;114,0467019740010
Espagne;2022-12-01;107,1258368319528
France;2022-12-01;104,3642420877290
Italie;2022-12-01;103,7162162162162
Zone Euro;2023-01-01;112,8742877924597
Allemagne;2023-01-01;114,3837265286471
Espagne;2023-01-01;107,3868149324861
France;2023-01-01;104,4530816213215
Italie;2023-01-01;103,4909909909910
Zone Euro;2023-02-01;113,4076857800946
Allemagne;2023-02-01;114,5402022147328
Espagne;2023-02-01;107,5797117894020
France;2023-02-01;105,6968350916158
Italie;2023-02-01;104,1666666666667
Zone Euro;2023-03-01;113,6380167293005
Allemagne;2023-03-01;114,7929706307174
Espagne;2023-03-01;107,8520367638716
France;2023-03-01;105,7967795669073
Italie;2023-03-01;104,2792792792793
Zone Euro;2023-04-01;113,7834889077464
Allemagne;2023-04-01;114,9614829080405
Espagne;2023-04-01;108,0449336207875
France;2023-04-01;105,8745141588007
Italie;2023-04-01;104,3918918918919
Zone Euro;2023-05-01;114,0623105831010
Allemagne;2023-05-01;115,1781415503130
Espagne;2023-05-01;108,2605242255759
France;2023-05-01;106,0077734591893
Italie;2023-05-01;104,8423423423423
Zone Euro;2023-06-01;114,2562734876955
Allemagne;2023-06-01;115,3466538276360
Espagne;2023-06-01;108,4193804606831
France;2023-06-01;106,0855080510827
Italie;2023-06-01;104,9549549549550
Zone Euro;2023-07-01;114,6320766153473
Allemagne;2023-07-01;115,5151661049591
Espagne;2023-07-01;108,5895835697265
France;2023-07-01;106,1965574680733
Italie;2023-07-01;105,1801801801802
Zone Euro;2023-08-01;114,9230209722391
Allemagne;2023-08-01;115,7679345209437
Espagne;2023-08-01;108,6576648133439
France;2023-08-01;106,3187118267629
Italie;2023-08-01;105,7432432432432
Zone Euro;2023-09-01;115,0684931506849
Allemagne;2023-09-01;115,9003370245546
Espagne;2023-09-01;108,7938273005787
France;2023-09-01;106,4075513603554
Italie;2023-09-01;105,7432432432432
Zone Euro;2023-10-01;115,3230694629652
Allemagne;2023-10-01;116,0688493018777
Espagne;2023-10-01;108,9640304096222
France;2023-10-01;106,5408106607440
Italie;2023-10-01;105,8558558558559
Zone Euro;2023-11-01;115,4442962783368
Allemagne;2023-11-01;116,2012518054887
Espagne;2023-11-01;109,1569272665381
France;2023-11-01;106,5630205441421
Italie;2023-11-01;106,0810810810811
Zone Euro;2023-12-01;115,7109952721542
Allemagne;2023-12-01;116,3818006740491
Espagne;2023-12-01;109,2930897537728
France;2023-12-01;106,6740699611327
Italie;2023-12-01;106,7567567567568
Zone Euro;2024-01-01;116,0504303551946
Allemagne;2024-01-01;116,7669715936447
Espagne;2024-01-01;109,5086803585612
France;2024-01-01;106,8517490283176
Italie;2024-01-01;106,9819819819820
Zone Euro;2024-02-01;116,5717056612923
Allemagne;2024-02-01;116,9956668271546
Espagne;2024-02-01;109,7696584590945
France;2024-02-01;107,9844530816213
Italie;2024-02-01;107,3198198198198
Zone Euro;2024-03-01;116,8141592920354
Allemagne;2024-03-01;117,2243620606644
Espagne;2024-03-01;110,0533303075003
France;2024-03-01;108,2065519156024
Italie;2024-03-01;107,5450450450450
Zone Euro;2024-04-01;116,9959995150927
Allemagne;2024-04-01;117,5012036591237
Espagne;2024-04-01;110,3370021559060
France;2024-04-01;108,3176013325930
Italie;2024-04-01;107,6576576576577
Zone Euro;2024-05-01;117,2263304642987
Allemagne;2024-05-01;117,6576793452094
Espagne;2024-05-01;110,6093271303756
France;2024-05-01;108,5397001665741
Italie;2024-05-01;107,8828828828829
Zone Euro;2024-06-01;117,4324160504304
Allemagne;2024-06-01;117,8261916225325
Espagne;2024-06-01;110,7908771133553
France;2024-06-01;108,6507495835647
Italie;2024-06-01;108,2207207207207
Zone Euro;2024-07-01;118,1234088980483
Allemagne;2024-07-01;118,0187770823303
Espagne;2024-07-01;110,9383864745263
France;2024-07-01;108,7062742920600
Italie;2024-07-01;108,5585585585586
Zone Euro;2024-08-01;118,3173718026428
Allemagne;2024-08-01;118,1752527684160
Espagne;2024-08-01;111,0972427096335
France;2024-08-01;108,8062187673515
Italie;2024-08-01;108,7837837837838
Zone Euro;2024-09-01;118,5113347072373
Allemagne;2024-09-01;118,3558016369764
Espagne;2024-09-01;111,2674458186770
France;2024-09-01;108,9061632426430
Italie;2024-09-01;109,1216216216216
Zone Euro;2024-10-01;118,7901563825918
Allemagne;2024-10-01;118,5604236880116
Espagne;2024-10-01;111,5170770452740
France;2024-10-01;109,0505274847307
Italie;2024-10-01;109,3468468468468
Zone Euro;2024-11-01;118,9962419687235
Allemagne;2024-11-01;118,7168993740973
Espagne;2024-11-01;111,7553613979349
France;2024-11-01;109,1837867851194
Italie;2024-11-01;109,7972972972973
Zone Euro;2024-12-01;119,1780821917808
Allemagne;2024-12-01;118,8613384689456
Espagne;2024-12-01;111,9028707591059
France;2024-12-01;109,1837867851194
Italie;2024-12-01;110,4729729729730
Zone Euro;2025-01-01;119,4690265486726
Allemagne;2025-01-01;119,1381800674049
Espagne;2025-01-01;112,1184613638943
France;2025-01-01;109,3836757357024
Italie;2025-01-01;110,8108108108108
Zone Euro;2025-02-01;119,9903018547703
Allemagne;2025-02-01;119,3548387096774
Espagne;2025-02-01;112,3907863383638
France;2025-02-01;110,6829539144919
Italie;2025-02-01;110,9234234234234
Zone Euro;2025-03-01;120,1963874409019
Allemagne;2025-03-01;119,5474241694752
Espagne;2025-03-01;112,6858050607058
France;2025-03-01;110,7606885063853
Italie;2025-03-01;111,4864864864865
Zone Euro;2025-04-01;120,4752091162565
Allemagne;2025-04-01;119,9085219065961
Espagne;2025-04-01;113,0035175309202
France;2025-04-01;110,9050527484731
Italie;2025-04-01;111,8243243243243
Zone Euro;2025-05-01;120,7055400654625
Allemagne;2025-05-01;120,1612903225806
Espagne;2025-05-01;113,2191081357086
France;2025-05-01;110,9716823986674
Italie;2025-05-01;112,1621621621622
Zone Euro;2025-06-01;120,9116256515941
Allemagne;2025-06-01;120,3057294174290
Espagne;2025-06-01;113,4800862362419
France;2025-06-01;111,0383120488617
Italie;2025-06-01;112,3873873873874
Zone Euro;2025-07-01;121,5541277730634
Allemagne;2025-07-01;120,5464612421762
Espagne;2025-07-01;113,6275955974129
France;2025-07-01;111,0938367573570
Italie;2025-07-01;112,8378378378378
Zone Euro;2025-08-01;121,8087040853437
Allemagne;2025-08-01;120,7029369282619
Espagne;2025-08-01;113,7864518325201
France;2025-08-01;111,1826762909495
Italie;2025-08-01;113,0630630630631
Zone Euro;2025-09-01;121,9541762637896
Allemagne;2025-09-01;120,8714492055850
Espagne;2025-09-01;114,0133893112448
France;2025-09-01;111,2382009994448
Italie;2025-09-01;113,2882882882883
Zone Euro;2025-10-01;122,2451206206813
