geo;date;values
Allemagne;2004-07-01;97,4644571221588
Espagne;2004-07-01;113,2802257310608
France;2004-07-01;91,9473316928050
Italie;2004-07-01;119,4598207151056
Zone Euro;2004-10-01;102,9097178242207
Allemagne;2004-10-01;98,3349180476320
Espagne;2004-10-01;114,6468676965171
France;2004-10-01;92,4064347889962
Italie;2004-10-01;119,8811547458194
Zone Euro;2005-01-01;102,0629559261605
Allemagne;2005-01-01;97,0388481390926
Espagne;2005-01-01;114,7808242603888
France;2005-01-01;90,7940647151724
Italie;2005-01-01;120,5247787996339
Zone Euro;2005-04-01;102,6950953486735
Allemagne;2005-04-01;97,5086027347641
Espagne;2005-04-01;116,5479108476315
France;2005-04-01;91,4891468028060
Italie;2005-04-01;120,2559967455579
Zone Euro;2005-07-01;102,5226936879882
Allemagne;2005-07-01;97,3739020193788
Espagne;2005-07-01;116,9155788633643
France;2005-07-01;91,3201968634076
Italie;2005-07-01;119,1053189789188
Zone Euro;2005-10-01;102,0629559261605
Allemagne;2005-10-01;97,0082857919044
Espagne;2005-10-01;118,4589294875449
France;2005-10-01;89,8189297388622
Italie;2005-10-01;117,7628615845066
Zone Euro;2006-01-01;101,7134614031384
Allemagne;2006-01-01;96,2419632346283
Espagne;2006-01-01;119,5020806019495
France;2006-01-01;88,0761743857201
Italie;2006-01-01;118,3164073283064
Zone Euro;2006-04-01;101,8940726667136
Allemagne;2006-04-01;96,3087476229285
Espagne;2006-04-01;120,0065553212108
France;2006-04-01;88,0991295405296
Italie;2006-04-01;119,1271121184385
Zone Euro;2006-07-01;102,1063495414350
Allemagne;2006-07-01;95,9997283346917
Espagne;2006-07-01;120,5523570654962
France;2006-07-01;89,5728504793036
Italie;2006-07-01;118,9949004053524
Zone Euro;2006-10-01;101,9984519034551
Allemagne;2006-10-01;95,6465634338495
Espagne;2006-10-01;120,3884740352277
France;2006-10-01;89,4700113857568
Italie;2006-10-01;118,9978061572884
Zone Euro;2007-01-01;103,3671099852227
Allemagne;2007-01-01;96,8950919134293
Espagne;2007-01-01;123,3383685800604
France;2007-01-01;90,2155948139714
Italie;2007-01-01;121,6507576748173
Zone Euro;2007-04-01;103,9089437759482
Allemagne;2007-04-01;97,3263605904193
Espagne;2007-04-01;123,6903608276806
France;2007-04-01;90,9382230873765
Italie;2007-04-01;122,9888564413256
Zone Euro;2007-07-01;103,9089437759482
Allemagne;2007-07-01;97,2018473240967
Espagne;2007-07-01;121,8377700507325
France;2007-07-01;91,3771256473353
Italie;2007-07-01;123,0556887358526
Zone Euro;2007-10-01;103,9218445804893
Allemagne;2007-10-01;97,3025898759395
Espagne;2007-10-01;125,3804936441886
France;2007-10-01;90,4231094134499
Italie;2007-10-01;123,1036336427959
Zone Euro;2008-01-01;103,9570285928741
Allemagne;2008-01-01;96,6302182377977
Espagne;2008-01-01;128,8548138858804
France;2008-01-01;90,3698534542917
Italie;2008-01-01;123,5075331618940
Zone Euro;2008-04-01;105,0711889850585
Allemagne;2008-04-01;97,6104772253917
Espagne;2008-04-01;129,8922647209713
France;2008-04-01;91,7049252580159
Italie;2008-04-01;124,7177788432202
Zone Euro;2008-07-01;105,6118499753712
Allemagne;2008-07-01;97,7281988590057
Espagne;2008-07-01;128,4985464287750
France;2008-07-01;92,3375693245675
Italie;2008-07-01;125,0693748274710
Zone Euro;2008-10-01;105,6282691811507
Allemagne;2008-10-01;97,0671466087114
Espagne;2008-10-01;129,1498033403637
France;2008-10-01;93,0455062988945
Italie;2008-10-01;126,0892937569920
Zone Euro;2009-01-01;107,4144442098844
Allemagne;2009-01-01;101,8009146065381
Espagne;2009-01-01;128,1821809268654
France;2009-01-01;91,2898960590590
Italie;2009-01-01;129,6081593514362
Zone Euro;2009-04-01;107,9257851898764
Allemagne;2009-04-01;101,6390473603188
Espagne;2009-04-01;130,0889243572935
France;2009-04-01;91,1898115840893
Italie;2009-04-01;131,2920425983234
Zone Euro;2009-07-01;107,9386859944175
Allemagne;2009-07-01;102,7415557366658
Espagne;2009-07-01;128,4643447528929
France;2009-07-01;90,8509934991002
Italie;2009-07-01;131,5768062880472
Zone Euro;2009-10-01;107,7709755353834
Allemagne;2009-10-01;104,3409852395182
Espagne;2009-10-01;127,2060080943967
France;2009-10-01;90,4616740735299
Italie;2009-10-01;130,9665983814962
Zone Euro;2010-01-01;105,8663476649544
Allemagne;2010-01-01;100,7301005161641
Espagne;2010-01-01;127,0150487373881
France;2010-01-01;90,2119219892019
Italie;2010-01-01;127,9489749960046
Zone Euro;2010-04-01;105,7021556071588
Allemagne;2010-04-01;100,1946934709771
Espagne;2010-04-01;126,2312603317563
France;2010-04-01;90,1403019061961
Italie;2010-04-01;126,4379839893068
Zone Euro;2010-07-01;105,2107522341848
Allemagne;2010-07-01;100,9270578647107
Espagne;2010-07-01;126,5576013224648
France;2010-07-01;88,9126602269806
Italie;2010-07-01;125,2800418428279
Zone Euro;2010-10-01;105,4910515328501
Allemagne;2010-10-01;101,5745268495880
Espagne;2010-10-01;130,2300062703073
France;2010-10-01;88,8630770925919
Italie;2010-10-01;125,0345058042395
Zone Euro;2011-01-01;105,4570403208782
Allemagne;2011-01-01;99,7351263243684
Espagne;2011-01-01;129,6485777803113
France;2011-01-01;88,9916259595255
Italie;2011-01-01;125,2945706025077
Zone Euro;2011-04-01;105,9484436938522
Allemagne;2011-04-01;100,3180747985149
Espagne;2011-04-01;129,1540785498489
France;2011-04-01;89,5939692217284
Italie;2011-04-01;126,6675383922475
Zone Euro;2011-07-01;106,4410198672390
Allemagne;2011-07-01;101,3073892963869
Espagne;2011-07-01;128,1836059966938
France;2011-07-01;89,8097476769383
Italie;2011-07-01;127,3111624460620
Zone Euro;2011-10-01;106,0059109140806
Allemagne;2011-10-01;101,2711672552748
Espagne;2011-10-01;129,1654791084763
France;2011-10-01;89,2441326624307
Italie;2011-10-01;126,5803658341687
Zone Euro;2012-01-01;107,3030281706659
Allemagne;2012-01-01;103,7127592139817
Espagne;2012-01-01;128,2776606053697
France;2012-01-01;89,7629191611268
Italie;2012-01-01;126,9246974385797
Zone Euro;2012-04-01;107,4965402387821
Allemagne;2012-04-01;103,6414470705424
Espagne;2012-04-01;127,4924471299094
France;2012-04-01;90,4580012487604
Italie;2012-04-01;127,0380217640820
Zone Euro;2012-07-01;107,7275819201088
Allemagne;2012-07-01;104,3092909535452
Espagne;2012-07-01;127,8016872826769
France;2012-07-01;90,9538325926470
Italie;2012-07-01;125,9367417803542
Zone Euro;2012-10-01;107,8683179696479
Allemagne;2012-10-01;104,3907905460473
Espagne;2012-10-01;128,7137319728667
France;2012-10-01;91,5295478752709
Italie;2012-10-01;125,3192694939633
Zone Euro;2013-01-01;108,5626158140408
Allemagne;2013-01-01;104,9839264692566
Espagne;2013-01-01;128,9944707290657
France;2013-01-01;92,5662026664708
Italie;2013-01-01;126,1168984003836
Zone Euro;2013-04-01;108,4160157624375
Allemagne;2013-04-01;104,9612876935615
Espagne;2013-04-01;128,4671948925497
France;2013-04-01;91,9978330333860
Italie;2013-04-01;127,0772494152174
Zone Euro;2013-07-01;108,4746557830788
Allemagne;2013-07-01;105,3359594313140
Espagne;2013-07-01;128,8163370005130
France;2013-07-01;91,8573474859515
Italie;2013-07-01;126,6762556480553
Zone Euro;2013-10-01;108,0712124410668
Allemagne;2013-10-01;104,8175314678982
Espagne;2013-10-01;129,9592430029072
France;2013-10-01;91,1172732948911
Italie;2013-10-01;126,7634282061341
Zone Euro;2014-01-01;108,0888044472592
Allemagne;2014-01-01;104,7235805487639
Espagne;2014-01-01;129,5716240095765
France;2014-01-01;90,4782017849928
Italie;2014-01-01;127,6583998024089
Zone Euro;2014-04-01;108,4124973611991
Allemagne;2014-04-01;105,3427510640225
Espagne;2014-04-01;129,5074958672975
France;2014-04-01;91,0943181400815
Italie;2014-04-01;128,7204521350012
Zone Euro;2014-07-01;109,0188351746300
Allemagne;2014-07-01;105,7287421896224
Espagne;2014-07-01;129,4903950293564
France;2014-07-01;91,5267932566937
Italie;2014-07-01;129,6691801420913
Zone Euro;2014-10-01;109,4469073253114
Allemagne;2014-10-01;105,9268314769537
Espagne;2014-10-01;129,4333922362196
France;2014-10-01;92,4560179233849
Italie;2014-10-01;129,0429905998925
Zone Euro;2015-01-01;111,5989960828466
Allemagne;2015-01-01;107,7594403694648
Espagne;2015-01-01;129,9478424442798
France;2015-01-01;93,2576119293349
Italie;2015-01-01;130,0585509015095
Zone Euro;2015-04-01;113,2080782492436
Allemagne;2015-04-01;108,5189712940324
Espagne;2015-04-01;128,8875904919341
France;2015-04-01;94,9232379623168
Italie;2015-04-01;130,6091908933735
Zone Euro;2015-07-01;113,3488142987826
Allemagne;2015-07-01;108,2246672099973
Espagne;2015-07-01;128,9289175169583
France;2015-07-01;94,7405149300327
Italie;2015-07-01;131,8920803730986
Zone Euro;2015-10-01;113,5176975582295
Allemagne;2015-10-01;108,2846599655891
Espagne;2015-10-01;128,8191871401699
France;2015-10-01;94,5008631138208
Italie;2015-10-01;134,1033575963620
Zone Euro;2016-01-01;113,7346656346023
Allemagne;2016-01-01;109,5331884451689
Espagne;2016-01-01;128,2235079518897
France;2016-01-01;94,2400925551842
Italie;2016-01-01;136,0676459050691
Zone Euro;2016-04-01;113,8273168672155
Allemagne;2016-04-01;109,1358779317215
Espagne;2016-04-01;129,6628284785954
France;2016-04-01;94,1721452969479
Italie;2016-04-01;135,9368870679510
Zone Euro;2016-07-01;114,3879154645463
Allemagne;2016-07-01;108,9513719098071
Espagne;2016-07-01;131,6322749814741
France;2016-07-01;93,4889998898152
Italie;2016-07-01;135,9194525563353
Zone Euro;2016-10-01;113,4789951446063
Allemagne;2016-10-01;109,4154668115549
Espagne;2016-10-01;132,4830416690418
France;2016-10-01;93,2080287949462
Italie;2016-10-01;136,0807217887809
Zone Euro;2017-01-01;113,4754767433678
Allemagne;2017-01-01;108,5042560898307
Espagne;2017-01-01;128,3204127002223
France;2017-01-01;93,8443456862673
Italie;2017-01-01;135,1537869212106
Zone Euro;2017-04-01;113,5364623648348
Allemagne;2017-04-01;108,7815810920946
Espagne;2017-04-01;128,0667502707633
France;2017-04-01;93,3035222389540
Italie;2017-04-01;134,9838004329571
Zone Euro;2017-07-01;113,5364623648348
Allemagne;2017-07-01;108,5302906818799
Espagne;2017-07-01;127,8843413327253
France;2017-07-01;92,6919969148272
Italie;2017-07-01;135,5823853317642
Zone Euro;2017-10-01;114,3890882649591
Allemagne;2017-10-01;108,5540613963597
Espagne;2017-10-01;132,4317391552186
France;2017-10-01;91,8031733206009
Italie;2017-10-01;136,7432332301792
Zone Euro;2018-01-01;113,8425632725823
Allemagne;2018-01-01;108,5087838449697
Espagne;2018-01-01;129,6884797355071
France;2018-01-01;91,4634370294193
Italie;2018-01-01;137,6919612372692
Zone Euro;2018-04-01;114,0020641287266
Allemagne;2018-04-01;108,9366567056054
Espagne;2018-04-01;131,1477512398108
France;2018-04-01;91,7370624747493
Italie;2018-04-01;138,7118801667902
Zone Euro;2018-07-01;114,6177843454601
Allemagne;2018-07-01;108,7544145612605
Espagne;2018-07-01;132,0783218377701
France;2018-07-01;93,2585301355272
Italie;2018-07-01;137,8314373301951
Zone Euro;2018-10-01;115,3437478009992
Allemagne;2018-10-01;109,4471610975279
Espagne;2018-10-01;132,7395542381577
France;2018-10-01;93,9903404708561
Italie;2018-10-01;137,8241729503552
Zone Euro;2019-01-01;115,9324936082377
Allemagne;2019-01-01;110,3527121253283
Espagne;2019-01-01;132,9561648520777
France;2019-01-01;94,6211481250230
Italie;2019-01-01;137,4275378110971
Zone Euro;2019-04-01;115,6146646963620
Allemagne;2019-04-01;110,3040387575840
Espagne;2019-04-01;133,1799008151399
France;2019-04-01;94,3218129063062
Italie;2019-04-01;138,0522744773279
Zone Euro;2019-07-01;116,1846456969953
Allemagne;2019-07-01;111,2084578465997
Espagne;2019-07-01;133,6316479507496
France;2019-07-01;93,8305725933816
Italie;2019-07-01;138,9879266007061
Zone Euro;2019-10-01;117,0619004057889
Allemagne;2019-10-01;111,8898849950195
Espagne;2019-10-01;135,8348059054894
France;2019-10-01;93,4045249201161
Italie;2019-10-01;139,4993389414346
Zone Euro;2020-01-01;117,7972462646307
Allemagne;2020-01-01;113,7134383772526
Espagne;2020-01-01;138,2260730775808
France;2020-01-01;92,7893267712197
Italie;2020-01-01;141,8065059785846
Zone Euro;2020-04-01;118,2534656252199
Allemagne;2020-04-01;113,0037127592140
Espagne;2020-04-01;148,3640198369720
France;2020-04-01;91,6590149483968
Italie;2020-04-01;152,0957735838092
Zone Euro;2020-07-01;117,3844205193160
Allemagne;2020-07-01;113,2187811283166
Espagne;2020-07-01;143,5016815823975
France;2020-07-01;91,8940757336467
Italie;2020-07-01;144,5350070464485
Zone Euro;2020-10-01;115,8902727933760
Allemagne;2020-10-01;112,8214706148692
Espagne;2020-10-01;141,3997035854757
France;2020-10-01;91,0107613765747
Italie;2020-10-01;144,5524415580642
Zone Euro;2021-01-01;115,8691623859451
Allemagne;2021-01-01;110,3968577379335
Espagne;2021-01-01;143,5501339565639
France;2021-01-01;90,1862122158152
Italie;2021-01-01;145,4328843946593
Zone Euro;2021-04-01;115,3156005910914
Allemagne;2021-04-01;110,1806574300462
Espagne;2021-04-01;139,7409223051930
France;2021-04-01;89,8170933264774
Italie;2021-04-01;146,1084717197693
Zone Euro;2021-07-01;117,0173339901016
Allemagne;2021-07-01;111,4122068278548
Espagne;2021-07-01;141,9027532349085
France;2021-07-01;89,5636684173798
Italie;2021-07-01;148,7672347411702
Zone Euro;2021-10-01;117,6870030258250
Allemagne;2021-10-01;111,8536629539075
Espagne;2021-10-01;142,6352391267172
France;2021-10-01;90,2780328350534
Italie;2021-10-01;148,2688982841535
Zone Euro;2022-01-01;119,3160227992400
Allemagne;2022-01-01;113,0297473512633
Espagne;2022-01-01;142,1207889186570
France;2022-01-01;92,5450839240460
Italie;2022-01-01;150,0995220038065
Zone Euro;2022-04-01;124,3367813665470
Allemagne;2022-04-01;118,2683600470887
Espagne;2022-04-01;142,3430998118908
France;2022-04-01;99,6547544716641
Italie;2022-04-01;156,9730782083134
Zone Euro;2022-07-01;125,2163816761663
Allemagne;2022-07-01;116,0644752331794
Espagne;2022-07-01;146,0069543407627
France;2022-07-01;104,3908620119734
Italie;2022-07-01;154,5554925975970
Zone Euro;2022-10-01;127,4001360448479
Allemagne;2022-10-01;117,7329530019017
Espagne;2022-10-01;151,1828079575899
France;2022-10-01;107,7441510265545
Italie;2022-10-01;160,8682386784640
Zone Euro;2023-01-01;132,9756292074215
Allemagne;2023-01-01;127,3612243049896
Espagne;2023-01-01;158,8682095422676
France;2023-01-01;108,1463253388181
Italie;2023-01-01;168,7021458978047
Zone Euro;2023-04-01;133,9596087537822
Allemagne;2023-04-01;128,9380150321471
Espagne;2023-04-01;155,2855839936157
France;2023-04-01;109,1848165424028
Italie;2023-04-01;171,5512356710108
Zone Euro;2023-07-01;135,6613421527924
Allemagne;2023-07-01;129,8933713664765
Espagne;2023-07-01;156,5595964202246
France;2023-07-01;110,7935137914570
Italie;2023-07-01;169,8847869357393
Zone Euro;2023-10-01;135,1828395843595
Allemagne;2023-10-01;130,6189441275016
Espagne;2023-10-01;154,0885253377415
France;2023-10-01;111,4013662908143
Italie;2023-10-01;168,2270554562757
Zone Euro;2024-01-01;137,1683906832735
Allemagne;2024-01-01;131,3184822964774
Espagne;2024-01-01;162,1002679131277
France;2024-01-01;109,6586109376722
Italie;2024-01-01;169,0130613549522
Zone Euro;2024-04-01;136,9643234114419
Allemagne;2024-04-01;131,3207461740469
Espagne;2024-04-01;160,5882688251725
France;2024-04-01;109,5355713078929
Italie;2024-04-01;167,3102907204812
Zone Euro;2024-07-01;135,5569629160509
Allemagne;2024-07-01;131,4113012768269
Espagne;2024-07-01;159,2643789545688
France;2024-07-01;109,6136188342454
Italie;2024-07-01;168,6643711226373
Zone Euro;2024-10-01;136,5655712710811
Allemagne;2024-10-01;132,5013583265417
Espagne;2024-10-01;159,8728837713048
France;2024-10-01;109,1012597788960
Italie;2024-10-01;168,8576036263784
Zone Euro;2025-01-01;140,2598925714822
Allemagne;2025-01-01;133,1669383319750
Espagne;2025-01-01;162,2099982899162
France;2025-01-01;109,5915818856282
Italie;2025-01-01;169,0072498510802
Zone Euro;2025-04-01;138,1113222151854
Allemagne;2025-04-01;133,9830661957801
Espagne;2025-04-01;161,7197742689392
France;2025-04-01;108,8983362103794
Italie;2025-04-01;172,8021618794404
Zone Euro;2025-07-01;137,0640114465320
Allemagne;2025-07-01;134,6452503848592
Espagne;2025-07-01;162,2156985692299
France;2025-07-01;108,2060087413229
Italie;2025-07-01;172,7803687399207
Zone Euro;2025-10-01;138,2848966762836
Allemagne;2025-10-01;135,4387394729693
Espagne;2025-10-01;164,3290771247791
France;2025-10-01;109,8450067947258
Italie;2025-10-01;174,5819349402142
Zone Euro;2026-01-01;142,3380949030094
Allemagne;2026-01-01;138,3455582722086
Espagne;2026-01-01;166,3170495354272
France;2026-01-01;109,9258089396555
Italie;2026-01-01;173,5503930029494
